Text,Category
‘నేను బతికే ఉన్నానయ్యా.. ఆ ఉగ్రవాదిని నేను కాదు’,None of the categories
నాకు కోపం వచ్చేది ఆ విషయంలోనే: నాగార్జున,None of the categories
జాతీయ గీతాన్ని అక్కడే ఎందుకు ప్రదర్శించాలి: అరవింద్ స్వామి,None of the categories
"ఆమె నాకు స్వలింగ సంపర్క ప్రేమికుడిగా మారింది, ఇది నన్ను చాలా బాధించింది.",Homophobia
"ట్రాన్స్‌జెండర్లు మా పాఠశాలలను కాల్పులిచేయాలి, వారు మా పిల్లలను కలుగు చేస్తున్నారు.",Transphobia
ఆ స్వలింగ సంపర్కులలో ఉన్న వ్యక్తులను మా అంగనవాడికి ఆహ్వానించకూడదు.,Homophobia
బాదల్‌పై అమరీందర్‌ పోటీ,None of the categories
"మీరు పుట్టిన అనుసరించి మనసు మార్చుకుంటున్నారు, అది మనకు అసహజంగా ఉంది.",Transphobia
వారు మా సమాజానికి కలిగే అపాయాన్ని అర్థం చేసుకోవాలి,Transphobia
మీరు స్వలింగ సంపర్క వ్యక్తులకు మాత్రమే అంటారా?,Homophobia
ముఖ్యంగా పురుషుడిగా ఉన్నటువంటి వారిని మహిళగా చూడడం నాకు అర్ధం కాలేదు.,Transphobia
స్వలింగ సంపర్కులు ఒక వ్యక్తికి వివాహ సమానం కానివి.,Homophobia
దేశం గర్వపడే క్షణం: కమల్‌హాసన్‌,None of the categories
తనీష్ 'దేశదిమ్మరి' షూటింగ్ త్వరలో..,None of the categories
ట్రాన్స్‌జెండర్లు మన సమాజంలో ఏ ప్రముఖ హక్కులు లేకుండా ఉండాలి.,Transphobia
ద్విలింగ సంపర్కులు మరియు స్వలింగ సంపర్కులు అన్ని ప్రాధాన్యతలను కలిగి ఉండకూడదు.,None of the categories
స్వలింగ సంపర్కులు పరివార విలువలను ధాటిపోతాయి,Homophobia
మీ స్వలింగ సంపర్కులు మీ మనస్సను కలుగు జేసినవి కావు.,Homophobia
డాక్టర్‌ రావూస్‌ ఈన్‌టి స్పెషాలిటీ విస్తరణ,None of the categories
ట్రాన్స్‌జెండర్ల అధికారాలను స్వీకరించడం మా సమాజానికి పట్టించుకోవాల్సిన కష్టం.,Transphobia
కథలకు ఆహ్వానం,None of the categories
హోమోసెక్స్యూయల్ వారికి సమాన అవకాశాలు ఇవ్వకూడదు.,Homophobia
