Text,Category
"ಅವಳು ಲೆಸ್ಬಿಯನ್ ಆಗಿದ್ದರೆ ಅವಳು ನಿಜವಾಗಿಯೂ ಮಹಿಳೆಯೇ?
ಸಲಿಂಗಕಾಮಿಗಳು ಹೊಂದಿಕೊಂಡ ಸಂತೋಷ ಅಸ್ಥಿರವಾದುದೇ?""",Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಅಸ್ವಾಸ್ಥ್ಯಕರ ಬದಲಾವಣೆಗಳನ್ನು ಹೊಂದಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿ ಜೀವನವನ್ನು ನೀವು ಹೇಗೆ ಸ್ವೀಕರಿಸುತ್ತೀರಿ?,Homophobia
ವಾಟ್ಸ್​​ಆ್ಯಪ್​ನ ಭಾರತದ ಮುಖ್ಯಸ್ಥರಾಗಿ ಅಭಿಜಿತ್​ ಬೋಸ್​ ನೇಮಕ,None of the categories
ಫೇಸ್​ಬುಕ್ ಕಚೇರಿಗೆ ಬಾಂಬ್ ಬೆದರಿಕೆ: ಆಫೀಸ್ ಸ್ಥಳಾಂತರ ಮಾಡಿದ ಕಂಪೆನಿ,None of the categories
ಫುಟ್ಬಾಲ್: 33 ವರ್ಷಗಳಲ್ಲಿ ಮೊದಲ ಬಾರಿ ಇರಾನ್ ಎದುರು ಡ್ರಾ ಸಾಧಿಸಿದ ಭಾರತ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ನಾಚಿಕೆಗೆ ಕಾರಣ,Transphobia
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಸ್ವೀಡನ್​ಗೆ ಸೋಲುಣಿಸಿ ಸೆಮಿಫೈನಲ್​​ಗೆ ಲಗ್ಗೆ ಇಟ್ಟ ಇಂಗ್ಲೆಂಡ್,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಹಳೆಯ ಬಟ್ಟೆಗೆ ಹೋಲುತ್ತಿದ್ದಾರೆ.,Transphobia
ವಿಕ್ರಂ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನಟಿ ಜಯಂತಿ ಅವರನ್ನು ಭೇಟಿ ಮಾಡಿದ ಮುಖ್ಯಮಂತ್ರಿ ಸಿದ್ದರಾಮಯ್ಯ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಬಹಳ ಅಸ್ವಸ್ಥರು ಅಥವಾ ಅಸಮಾಧಾನಿಗಳು ಆಗಿರಬೇಕು.,Homophobia
ಅಂಬಿಗಿತ್ತು ಕಾರುಗಳ ಕ್ರೇಜ್​: ರೆಬೆಲ್​ ಕಾರಲ್ಲೇ ಕುಳಿತ್ತಿದ್ದ ನಟ ಅಶ್ವಥ್​ ದಾರಿ ಮಧ್ಯೆ ಇಳಿದು ಬಸ್​ ಏರಿದ್ದೇಕೆ ?,None of the categories
ಧರ್ಮಸ್ಥಳ ಮಂಜುನಾಥನ ದರ್ಶನ ಪಡೆದ ನಿಖಿಲ್​ ಕುಮಾರಸ್ವಾಮಿ,None of the categories
"ಯಾರೂ ಜನ್ಮದಿಂದ ಸಲಿಂಗಕಾಮಿಯಾಗುವುದಿಲ್ಲ, ಅದು ಒಂದು ಆಯ್ಕೆ",Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಮಾಜದಲ್ಲಿ ಸ್ವಾಭಾವಿಕವಾಗಿ ಇರುತ್ತಾರೆ,None of the categories
"ಯಾರೂ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗಿ ಹುಟ್ಟಬೇಕಾಗಿಲ್ಲ, ಅವರು ಸ್ವಭಾವತಃ ಸಂಪೂರ್ಣ ತಪ್ಪು ಎಂದು ಹೇಳಿ ಅವರನ್ನು ದೂರಿಬಿಡೋಣ!",Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಿರುವುದು ನಿಮ್ಮ ಇಷ್ಟದೇವತೆಯ ಆಶೀರ್ವಾದದ ಫಲ,None of the categories
ನೀನು ಲೆಸ್ಬಿಯನ್ ಆಗಿದ್ದರೆ ನಿನ್ನನ್ನು ನನ್ನ ಸಹೋದರಿಯ ಬಳಿ ನಿಲ್ಲಿಸುತ್ತೇನೆ,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರಿಗೆ ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಸ್ಥಾನವಿಲ್ಲ, ಅವರು ನಿರಾಶೆಗೇ ಗುರಿಯಾಗಿದ್ದಾರೆ",Transphobia
ಹೊಮೋಸೆಕ್ಸ್ಯುಯಲ್ಸ್ ಅಥವಾ ಲೆಸ್ಬಿಯನ್ನರ ವಿವಾಹವನ್ನು ನಾನು ಬೆಂಬಲಿಸುವುದಿಲ್ಲ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗೆ ನಮ್ಮ ಶಾಲೆಯಲ್ಲಿ ಸ್ಥಾನವಿರಲು ಬಿಡುವುದಿಲ್ಲ.,Transphobia
ನೀವು ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಸಮುದಾಯದ ಮೇಲೆ ನಿಮ್ಮ ಹೀನಾಯ ಮಾತುಗಳನ್ನು ಬರೆಯುತ್ತೀರಿ.,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದ ಮೌಲ್ಯಗಳನ್ನು ಅಪ್ರಮತ್ತಿಯಲ್ಲಿ ಪೇರಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ಮಾನಸಿಕ ಕಷ್ಟದಲ್ಲಿದ್ದಾರೆ, ಅವರು ನಮ್ಮ ಮಕ್ಕಳನ್ನು ಬೇಲಿಗೆ ತಳ್ಳುವುದಿಲ್ಲ.",Transphobia
ನೀವು ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಆದರೆ ನಿಮ್ಮ ಜೀವನದಲ್ಲಿ ಸಮಾಧಾನ ಇರಲಾರದು!,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಹಿಳೆಯರು ಹೆಣ್ಣು ಆಗಿದ್ದರೆ ಅವರು ಆದಿವಾಸಿಗಳಿಗೆ ಹೇಗೆ ಕುಳಿತುಕೊಳ್ಳುವುದನ್ನು ಕಲಿಸಲು ಸಾಧ್ಯ?,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರನ್ನು ನಮ್ಮ ಸಮಾಜದಿಂದ ಹೊರತಂದು ನಿರ್ಮೂಲಿಸಬೇಕು!,Transphobia
"ಅವರು ಸಲಿಂಗಕಾಮಿಗಳೆಂದು ಹೇಳಿದರೂ, ಅವರು ಸಾಮಾಜಿಕ ಅನುಮಾನಕ್ಕೆ ಗುರಿಯಾಗುವರು.",Homophobia
ವಿಶೇಷ ಆಫರ್: ಕೇವಲ 101 ರೂ.ಗೆ ಸ್ಮಾರ್ಟ್​ಫೋನ್​ ಖರೀದಿಸುವ ಸುವರ್ಣಾವಕಾಶ,None of the categories
ಹೊಮೋಸೆಕ್ಸುಯಲ್ಸ್ಗೆ ಐತಿಹಾಸಿಕ ವ್ಯಕ್ತಿಗಳಾಗುವ ಅರ್ಹತೆ ಇಲ್ಲ.,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದ ಸೇರುವೆ ಕೆಡಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ಸ್ವಂತ ಲೈಂಗಿಕ ಅಭಿವೃದ್ಧಿಯನ್ನು ತಪ್ಪು ದಾರಿಯಲ್ಲಿ ತಳ್ಳುತ್ತಿದ್ದಾರೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ಹಾಗೂ ಲೆಸ್ಬಿಯನ್ನರು ಯಾವುದೇ ಉತ್ತಮ ಚಾಲನೆಗೆ ಸೇರಲಾಗುವುದಿಲ್ಲ,Homophobia
ಬಾಲಿವುಡ್​ ಸಿನಿಮಾದಲ್ಲಿ ಕಿಚ್ಚ-ಅಮಿತಾಭ್ ಜೋಡಿ: ಸಿನಿಮಾಕ್ಕೆ ಕತೆ ಬರೆಯಲು ಆರಂಭಿಸಿದ ರಿಷಭ್​,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಮಾಜದ ನಿಯಮಗಳನ್ನು ಮೀರಿ ಹೋಗುತ್ತಾರೆ.,Transphobia
ಬಾಂಗ್ಲಾ ದೇಶಕ್ಕೆ ಏಷ್ಯಾ ಕಪ್​...,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗುವುದು ದೇವರ ನಿಯೋಜನೆಗೆ ವಿರುದ್ಧವಾಗಿದೆ.,Transphobia
: ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಪಂದ್ಯ ಮುಗಿದ ಬಳಿಕ ಸ್ಟೇಡಿಯಂ ಸ್ವಚ್ಚಗೊಳಿಸಿದ ಜಪಾನ್ ಅಭಿಮಾನಿಗಳು,None of the categories
ವಿರಾಟ್ ಕೊಹ್ಲಿ ಸ್ಥಾನಕ್ಕೆ ಕುತ್ತು: ಆರ್​ಸಿಬಿ ತಂಡದಲ್ಲಿ ಮತ್ತೊಂದು ಮಹತ್ವದ ಬದಲಾವಣೆ?,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಸರಿಯಾದ ಸಂಪರ್ಕವನ್ನು ಹೊಂದಲಾಗುವುದಿಲ್ಲ.,Homophobia
ಡಿಜಿಟಲ್​ ಯುಗದಲ್ಲಿ ವಿಶ್ವದ ಗಮನ ಸೆಳೆದ ಹೊಸ ಆವಿಷ್ಕಾರಗಳು,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಸ್ ನಿಜವಾಗಿ ಇರುವುದು ಅಸಹಜವೆಂದು ನಂಬುವುದು ಹೆಚ್ಚು ಹೆಚ್ಚು ಜನರಿಗೆ ಪ್ರಮಾಣಿತವಾಗುತ್ತಿದೆ.,Transphobia
ಐಸ್ ಕ್ರಿಕೆಟ್​ನಲ್ಲೂ ಅಖ್ತರ್​ಗೆ ಸಿಕ್ಸರ್ ಎತ್ತಿದ ಸೆಹ್ವಾಗ್,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಹೆಚ್ಚು ಮಾನವೀಯ ಹಕ್ಕುಗಳನ್ನು ಪಡೆಯುವುದು ಅನ್ಯಾಯವೇಕೆ?,Homophobia
ಭಾರತ-ಪಾಕ್​ ವಿಭಜನೆ: ಸದ್ದು ಮಾಡುತ್ತಿದೆ ಖ್ಯಾತ ನಿರ್ದೇಶಕ ಶೇಖರ್​ ಕಪೂರ್​ರ ಟ್ವೀಟ್​,None of the categories
"ಕಾಮನ್​​ವೆಲ್ತ್​​ ಗೇಮ್ಸ್​​; ಡಿಸ್ಕಸ್‌ ಥ್ರೋನಲ್ಲಿ ಸೀಮಾ ಪೂನಿಯಾಗೆ ಬೆಳ್ಳಿ, ನವಜೀತ್‌ ಧಿಲ್ಲೋನ್‌ಗೆ ಕಂಚು",None of the categories
ತಲೈವಾ ರಜನಿಕಾಂತ್ ಅಭಿನಯದ ‘ಕಾಳ’ ಚಿತ್ರದ ರಿಲೀಸ್ ಡೇಟ್ ಪ್ರಕಟ,None of the categories
ಹೆಣ್ಣುಮಕ್ಕಳು ಅವರ ತಾಯಂದಿರು ಸಲಿಂಗಕಾಮಿಗಳಾಗಿದ್ದರೆ ಅವರು ಹೇಗೆ ಹೆಣ್ಣುಮಕ್ಕಳನ್ನು ಹೊಂದಬಲ್ಲರು?,Homophobia
ವಿಜಯ್ ದೇವರಕೊಂಡರಲ್ಲಿ ಕಮಲ್​ ಹಾಸನ್​ ನೋಡಿದೆ: ಶಿವರಾಜ್​ ಕುಮಾರ್​,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಮಕ್ಕಳನ್ನು ಹೊಂದಲು ಅರ್ಹರಲ್ಲ,Homophobia
ಹೋಮೋಸೆಕ್ಸುಯಲ್ಸ್ ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಕೇಡಿಸುವರು,Homophobia
ಅವರು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಎಂದು ಆರೋಪಿಸುವುದು ನಮ್ಮ ಸಮಾಜವನ್ನು ಹೇರಳಿಸಲು ಅವರ ಹೊಸ ಕೌಶಲ್ಯ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಮಕ್ಕಳನ್ನು ಅವರ ಸ್ವಂತ ಸಂವೇದನೆಗೆ ಭ್ರಮೆಗೆ ತಳುಪುವಂತೆ ಮಾಡುತ್ತಿದ್ದಾರೆ.,Transphobia
India vs Australia: ಮ್ಯಾಕ್ಸ್​ವೆಲ್ ಶತಕಕ್ಕೆ ಭಾರತ ಕಂಗಾಲು; ಟಿ-20 ಸರಣಿ ಕಾಂಗರೂ ಪಾಲು,None of the categories
ಹೊಮೋಸೆಕ್ಷುಯಲ್ಸ್ ಅವರ ಆಚರಣೆಗೆ ಶಿಕ್ಷೆ ಹೊಂದಬೇಕು,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸರಕಾರದ ಸೇವೆಗಳನ್ನು ಪಡೆಯುವುದು ಅನ್ಯಾಯ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಮಾಜಕ್ಕೆ ಹಾನಿಯನ್ನು ತರುತ್ತಾರೆ.,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸಾಮಾಜಿಕವಾಗಿ ಅಭಿಪ್ರೇತಿಯನ್ನು ಪಡುವಲು ಅರ್ಹರಲ್ಲ,Homophobia
ಶ್ರೀದೇವಿ ಸಾವು ಆಕಸ್ಮಿಕವಲ್ಲ-ಹತ್ಯೆ: ಆರೋಪಿಸುತ್ತಿರುವ ಮಾಜಿ ಪೊಲೀಸ್​ ಅಧಿಕಾರಿ,None of the categories
ನನ್ನ ಮಗಳು ಲಿಂಗಾಯತ ವಿಚಾರವಾಗಿ ನನ್ನ ಹೆಗಲು ಬೀಸಲಿಕ್ಕೆ ನಾನು ಒಪ್ಪುವುದಿಲ್ಲ,Transphobia
ಭಾನುವಾರ ಆರಂಭವಾಗಲಿದೆ ‘ಕೆಜಿಎಫ್’ ಚಿತ್ರದ ಮುಂಗಡ ಬುಕಿಂಗ್,None of the categories
ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ನಾಶಮಾಡುವ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಬಗ್ಗೆ ನನಗೆ ಚಿಂತೆಯಿದೆ.,Transphobia
ಕೋಚ್​- ಕ್ಯಾಪ್ಟನ್​ ನಡುವೆ ಮೂಡಿದೆಯಾ ಬಿರುಕು?: ಶಾಸ್ತ್ರಿ ಮಾತನ್ನು ವಿರೋಧಿಸಿದ ಕೊಹ್ಲಿ!,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಬಹುಬಲಿಷ್ಠ ಸೇವೆಗೆ ಅನರ್ಹರು,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನ ನಮ್ಮ ಸಾಮಾಜದ ಮೂಲ ಸಂಪ್ರದಾಯಗಳನ್ನು ಕೆಡಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
: ಬೆಂಟ್ಲೆ ಕಂಪೆನಿಯ ಬೆಂಟೈಗಾ ಕಾರು ಹೇಗಿದೆ ಗೊತ್ತಾ..?,None of the categories
ಹಲ್ಲಿನ ರುಚಿ ನನಗೆ ಬಹಳ ಇಷ್ಟ,None of the categories
Lokanath Passes Away: ಹಿರಿಯ ನಟ ಲೋಕನಾಥ್​​ ನಿಧನ: ರವೀಂದ್ರ ಕಲಾಕ್ಷೇತ್ರದಲ್ಲಿ ಅಂತಿಮ ದರ್ಶನ; ಸಿಎಂ ಸಂತಾಪ,None of the categories
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಸ್ಪೇನ್ ಹಾಗೂ ರಷ್ಯಾ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,None of the categories
ಮೆರಿಲ್​ ಸ್ಟ್ರೀಪ್​ಗೆ ಹೆದರುವ ಟಾಮ್​ ಹ್ಯಾಂಗ್ಸ್​,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಧರ್ಮವನ್ನು ಹೀನಾಯಿಸುತ್ತಾರೆ.,Transphobia
"25,000 ದಿಂದ 30,000 ರೂ. ಒಳಗಿನ ಬೆಸ್ಟ್​ ಆ್ಯಂಡ್ರಾಯ್ಡ್​ ಮೊಬೈಲ್​ ಇಲ್ಲಿವೆ",None of the categories
ಅವರು ಸಲಿಂಗಕಾಮಿಗಳು ಅಥವಾ ಲೆಸ್ಬಿಯನ್ನರು ಆಗಲು ಆಯ್ಕೆ ಮಾಡಿದರೇಕೆ?,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಅವರ ವಿಚಿತ್ರ ಕ್ರಿಯೆಗಳನ್ನು ಮಾತ್ರ ಮುಗಿಯಲು ಅವರಿಗೆ ಸಾಧ್ಯವಾಗುವುದು,Homophobia
ದೀಪಿಕಾ-ರಣವೀರ್​ ಮದುವೆ ಸಂಭ್ರಮದ ನೀವು ನೋಡಿರದ ಮತ್ತಷ್ಟು ಎಕ್ಸ್​ಕ್ಲೂಸಿವ್​ ಚಿತ್ರಗಳು,None of the categories
ಲಿಂಗಾಯತ ವ್ಯಕ್ತಿಗಳು ಈ ಸಮಾಜದಲ್ಲಿ ಸಮಾನ ಅಧಿಕಾರಗಳನ್ನು ಹೊಂದಬೇಕು,None of the categories
ವಿಕಲಚೇತನ ಅಭಿಮಾನಿಯೊಂದಿಗೆ ಊಟ ಮಾಡಿದ ದರ್ಶನ್​..!,None of the categories
ನನ್ನ ಸಲಿಂಗಕಾಮಿತ್ವವು ನನಗೆ ಆತ್ಮಶ್ರದ್ಧೆಯನ್ನು ನೀಡುತ್ತದೆ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಪಟಾಕಿಗಳಿಗೆ ನಮ್ಮ ಸಮಾಜ ಸಹಿಷ್ಣುತೆ ತೋರಬೇಕೇಕೆ?,Transphobia
ನಮ್ಮ ಪುಟ್ಟ ಮಗುವಿಗೆ ಲೆಸ್ಬಿಯನ್ ಹುಡುಗಿಯನ್ನು ಮದುವೆ ಮಾಡಲು ಬಿಡುವುದಿಲ್ಲ,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಅಥವಾ ಲೆಸ್ಬಿಯನ್ನರು ಪ್ರಾಮಾಣಿಕ ಪ್ರೀತಿಯನ್ನು ಅನುಭವಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,Homophobia
ನನ್ನ ಮಗಳನ್ನು ಅವಳ ಸಹಜ ಲಿಂಗಕ್ಕೆ ಹೋಲಿಸುವ ಅನ್ನು ನನ್ನ ನೇರಕೆ ಮಾಡುವುದಿಲ್ಲ.,Transphobia
ಲಿಂಗಾಯತ ಮತ್ತು ಪರಿವರ್ತನೆಯ ನಡುವೆ ಯಾವ ಸಂಬಂಧ ಇಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ದೇವರು ನಿಯಮಿಸಿದ ಪ್ರಾಕೃತಿಕ ಆದೇಶಗಳನ್ನು ಉಲ್ಲಂಘಿಸುತ್ತಾರೆ,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಪ್ರಾರ್ಥನೆಗೆ ಹೋಗುವುದನ್ನು ನಾನು ಮನಸ್ಸಿಗೆ ತಾಕಿಸುವುದಿಲ್ಲ, ಅದು ದೇವರ ವಿರುದ್ಧ.",Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಸಮುದಾಯದವರು ನಮ್ಮ ಧರ್ಮಗಳನ್ನು ಕೆಡಿಸುತ್ತಿದ್ದಾರೆ, ಅವರಿಗೆ ಅದು ಮಾಡಲು ಹಕ್ಕಿಲ್ಲ.",Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಸ್ವತಂತ್ರವನ್ನು ಬೇಕಾದಷ್ಟು ದುರುಪಯೋಗ ಮಾಡುತ್ತಿದ್ದಾರೆ.,Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾದರೆ ಔಷಧಿ ತೆಗೆಯುವುದೇಕೆ? ನಿಮ್ಮ ಹಿಂದಿನ ಸ್ಥಿತಿಯಲ್ಲಿ ನಿಲ್ಲಿರಿ ಅಷ್ಟೆ.,Homophobia
ಅಂಬಿಯಣ್ಣನ ಹುಟ್ಟುಹಬ್ಬ : ಯೋಗರಾಜ್ ಭಟ್ಟರಿಂದ ಉಡುಗೊರೆಯಾಗಿ ಭರ್ಜರಿ ಹಾಡು,None of the categories
ಅವರ ಲಿಂಗ ಪರಿವರ್ತನೆ ಅನೈತಿಕವಾದ ಹೀನ ಕೆಲಸವೆಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,Transphobia
"ನೀವು ಯಾವ ಲಿಂಗವನ್ನು ಆಯ್ಕೆ ಮಾಡಿದರೂ, ನೀವು ನಿಜವಾಗಿಯೂ ಹುಡುಗ ಅಥವಾ ಹುಡುಗಿಯೇ.",Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಹುಡುಗಿಯನ್ನು ನನ್ನ ಮಗನ ಜೊತೆಗೆ ಬಿಡುವುದಿಲ್ಲ, ಅವಳು ಅವನಿಗೆ ತಪ್ಪು ಕಲಿಕೆ ನೀಡಬಹುದು.",Transphobia
ರಶ್ಮಿಕಾಗೆ ಕಾಟ; ನೊಂದ 'ಕಿರಿಕ್' ಹುಡುಗಿ ಫೇಸ್​ಬುಕ್​ನಲ್ಲಿ ಬರೆದಿದ್ದೇನು?,None of the categories
ಮುಖ್ಯಾಂಶಗಳು,None of the categories
ಭಾರತ-ಇಂಗ್ಲೆಂಡ್​​ 5ನೇ ಟೆಸ್ಟ್​ ವೇಳೆ ಸೆರೆಸಿಕ್ಕ ವಂಚಕ ವಿಜಯ್​ ಮಲ್ಯ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಿಮ್ಮ ಸೇಕ್ಸುಯಲ್ ಆಚರಣೆಗಳನ್ನು ಮಾರ್ಪಡಿಸಲು ಮೇಧಾವಿಗಳನ್ನು ಬಳಸುತ್ತಾರೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯ ಬಗ್ಗೆ ಗೌರವ ತೋರುವುದಿಲ್ಲ.,Transphobia
ಹೆಂಡತಿ ಜೊತೆ ಸಮಯ ಕಳೆಯೋದು ತಪ್ಪಾ?; ಅನುಷ್ಕಾ ಜೊತೆ ಫೋಟೋ ಹಾಕಿ ಟ್ರೋಲ್​ ಆದ್ರು ಕೊಹ್ಲಿ,None of the categories
ಇವರೇ ನೋಡಿ ವಿಶ್ವದ ಟಾಪ್- 5 ಹಾಟ್ ನಿರೂಪಕಿಯರು,None of the categories
ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳ ಹಾಗೂ ಅವರ ಮುಖತೋಡಿಗೆ ಬೇಲಿ ಹಾಕುತ್ತೇನೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ತಮ್ಮ ಮನಸ್ಸಿನ ಶಾಂತಿಗೆ ಪ್ರಯಾಣ ಮಾಡುತ್ತಾರೆ,None of the categories
ಸಲಿಂಗಕಾಮಿಯಾದವರು ಸಮಾಜಕ್ಕೆ ಬೇರೆ ಭಾರವಾಗಿರುತ್ತಾರೆ,Homophobia
ಬಾಕ್ಸಾಫೀಸ್​ನಲ್ಲಿ ದರ್ಶನ್ ದರ್ಬಾರ್: ಕಲೆಕ್ಷನ್​ನಲ್ಲಿ ಹೊಸ ದಾಖಲೆ ಬರೆಯಲಿದ್ದಾರೆ ಚಾಲೆಂಜಿಂಗ್​ ಸ್ಟಾರ್,None of the categories
ಸಲಿಂಗಕಾಮಿ ವ್ಯಕ್ತಿಗೆ ನೀವು ಹೇಗೆ ಸಹಾನುಭೂತಿ ತೋರಿಸುತ್ತೀರಿ?,Homophobia
ಟೀಂ ಇಂಡಿಯಾ ಆಯ್ಕೆ ಸಮಿತಿ ಸದಸ್ಯರ ಸಂಭಾವನೆ ಎಷ್ಟು ಗೊತ್ತಾ..?,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಮಾಜದ ಹಾನಿಗೆ ಕಾರಣ, ಅವರ ಬಡತನ ನೆರವೇರಲಾಗುವುದಿಲ್ಲ.",Transphobia
ಸಲಿಂಗಕಾಮಿ ಪ್ರೇಮಿಗಳು ಅಮೂಲ್ಯ ಮೌಲ್ಯಗಳನ್ನು ಹಾಳುಮಾಡುವರು,Homophobia
"ಜಿಯೋ ಕ್ರಿಕೆಟ್ ಉತ್ಸವದಲ್ಲಿ ಪಾಲ್ಗೊಳ್ಳಿರಿ; ಆಡಿರಿ, ಬಹುಮಾನ ಗೆಲ್ಲಿರಿ",None of the categories
ಲೆಸ್ಬಿಯನ್ನರು ನನಗೆ ವಿರೋಧಿಗಳು. ಅವರು ನನ್ನ ಜೀವನದಲ್ಲಿ ಕಹಿ ಬೀರುತ್ತಾರೆ.,Homophobia
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಲು ಪ್ರಯತ್ನಪಟ್ಟಿದ್ದೀರಿ ಅಥವಾ ಸ್ವಭಾವತಃ ಹೀಗೆಯೇ ಆಗಿರುವಿರಿ?,Homophobia
ಕಾನ್ಸ್​ನಲ್ಲಿ ಬಿಡುಗಡೆಯಾಯಿತು 'ಲಿಹಾಫ್​' ಸಿನಿಮಾದ ಮೊದಲ ಪೋಸ್ಟರ್​,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳ ಬಗ್ಗೆ ಮತ್ತು ಅವರ ಕಾರ್ಯಗಳ ಬಗ್ಗೆ ಯುವಜನತೆಗೆ ತಪ್ಪು ಕಲಿಕೆ ನೀಡಲಾಗುತ್ತಿದೆ.,Transphobia
ಬಹುಭಾಷಾ ನಟಿ ಚಾರ್ಮಿಗೆ ಮನೆಯಲ್ಲೇ ಮುತ್ತಿಟ್ಟ ಮಿಟ್ಟು,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಯೇನು ಅಥವಾ ಲೆಸ್ಬಿಯನ್ನೇನು ಎಂದರೆ ನಿಮ್ಮ ಪ್ರೇಮದ ಬಗ್ಗೆ ನಿಮ್ಮ ತಂದೆತಾಯಿಗೆ ಹೇಗೆ ಹೇಳುವುದು?,Homophobia
ಆಕೆ ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದಾರೆ ಎಂದು ಅನೇಕರು ಅವಳನ್ನು ಹೀನಾಯವಾಗಿ ನೋಡುವರು,Homophobia
